,T/E,energy_ratio,file,p0_median,p1_median,theta_0_median,theta_1_median,thetadot_0_median,thetadot_1_median
44,0.4225173425977782,1.0000017402602486,/home/cmckay/clusters/CQM/0.0-0.0-7.924528509433963-0.0.csv,0.02366969689363921,0.09941728129555852,0.015313961903900128,10.128410243961271,-0.059258349932449855,0.15137309836029886
45,0.4353040431527339,1.0000008960370756,/home/cmckay/clusters/CQM/0.0-0.0-5.220126264150944-0.0.csv,-0.4285526593233817,0.3490588142494406,0.008368380770027255,0.005368698980962216,-0.8997678189194214,0.739233407203244
46,0.4139446074398945,1.0000023779014342,/home/cmckay/clusters/CQM/1.4818833837687702-0.0-0.0-0.0.csv,0.008348414995090422,-0.05003284989857743,0.0014175418424084776,-0.006741088961835087,0.17391793297398989,-0.12797802503339178
47,0.5024417456782087,0.9999993509861362,/home/cmckay/clusters/CQM/0.0-1.037318668638139-0.0-0.0.csv,0.0017002852266398555,-0.015573397522941887,0.001449696111317272,-0.003096083118850783,0.016188409611718076,-0.02742904849893113
48,0.4983730347234789,1.0000053541728078,/home/cmckay/clusters/CQM/0.0-0.0-0.6918248301886794-0.0.csv,-0.0002723626225810821,-0.00011517159825510416,0.0005867850718752054,-0.00022152546894269262,-0.000720970109335829,-0.00016861416431936433
49,0.485237268901627,1.0000001063061492,/home/cmckay/clusters/CQM/0.0-0.0-0.0-5.660377792452831.csv,0.012705728663268107,0.007512797311757628,0.006551935648930255,0.008690132374036565,0.0024004581001684615,0.010274482907439816
50,0.5118474063458474,1.0000033011595668,/home/cmckay/clusters/CQM/0.0-0.0-9.685534622641509-0.0.csv,0.01519848666206807,-0.2799386877739295,-15.951334076307514,-112.51059605004681,-0.08347350197312639,-1.4403434641008617
51,0.46080662650411963,1.0000038491218792,/home/cmckay/clusters/CQM/0.0-0.0-9.622641547169811-0.0.csv,-0.1649506677333083,-0.1806315765766323,-50.10514119006527,-65.48797806260492,-0.5211749118731559,-1.0809494543515727
52,0.49848561740234143,1.0000010771874381,/home/cmckay/clusters/CQM/0.0-0.0-0.0-2.578617094339623.csv,-0.0037070014837493337,-0.0018092904852878428,0.0038036702435487093,0.0028033032152699235,-0.0015036346592239408,-0.0016628458265752627
53,0.5064173241874286,0.9999994748077742,/home/cmckay/clusters/CQM/0.0-1.0570771004217228-0.0-0.0.csv,0.003865774696486232,-0.016780897986127995,-0.002117022071369795,0.00263871573489508,0.015974513134913257,-0.027102904197911795
54,0.49786597459059156,1.0000028702993782,/home/cmckay/clusters/CQM/0.2766190449701704-0.0-0.0-0.0.csv,-0.001937603585621291,-0.0009698243311519888,-0.0001954166593591046,-4.041384698664618e-05,-0.002937309824702085,0.00770290444888967
55,0.4995138117263723,1.0000090113117461,/home/cmckay/clusters/CQM/0.14818923837687703-0.0-0.0-0.0.csv,9.228709403408253e-05,-0.00048490604196303744,-6.660854747504135e-05,1.4832246324089052e-05,0.0010089712941049114,0.0002789636773797358
56,0.4889661083705783,0.9999976217464147,/home/cmckay/clusters/CQM/0.0-0.8594927825858868-0.0-0.0.csv,-0.003179664950243688,-0.002625880527458102,-3.901548952513601e-06,-0.0011175758319784891,0.002073897306577952,-0.009980259765055718
57,0.448274330225784,1.0000044974539248,/home/cmckay/clusters/CQM/0.0-0.0-8.176100811320755-0.0.csv,0.16397262529371567,-0.03494553918842275,0.07681889563238056,-44.02520921649109,-0.03157198624528702,-0.23505835861618588
58,0.4937659993739018,0.9999966105421808,/home/cmckay/clusters/CQM/0.4643241469142147-0.0-0.0-0.0.csv,-0.004335235551109846,-0.002652931143151696,-0.0007084545375612108,0.00016082323742980129,-0.004386517389927092,-5.140880444206089e-06
59,0.477911935985463,1.000000338916814,/home/cmckay/clusters/CQM/0.0-0.0-0.0-6.7924531509433965.csv,0.0030608146675606684,0.003472812410420932,0.006428220618521054,0.019646343678180102,-0.0009703856767953438,0.02630862496063114
60,0.48777328354025884,1.0000023677880625,/home/cmckay/clusters/CQM/0.0-1.5707963267948966-0.0-0.0.csv,-0.005477728982650696,-0.010410384345402871,0.00018209099646232025,0.0010504818239491615,0.002675227263365927,-0.03660985333436684
61,0.49987392836850986,1.00002091808993,/home/cmckay/clusters/CQM/0.0-0.0-0.0-0.3773594528301887.csv,-0.0001478652455357055,-0.0002968136618018771,7.669576843689712e-05,0.00026635665216639124,0.00012109243828461434,2.6931624415758252e-05
62,0.4810053293392267,1.0000002564175432,/home/cmckay/clusters/CQM/0.0-0.0-0.0-6.226415471698114.csv,-0.0090841539853872,-0.004608792137702961,0.0006549083341248407,0.005487371973682655,-0.009474279752332861,-0.009345522477330285
63,0.49234523722384416,0.9999964550875823,/home/cmckay/clusters/CQM/0.0-0.6717876806418426-0.0-0.0.csv,-7.898438687859928e-05,-0.0011260557739618954,-0.0004165895138135663,0.0001364256626380073,0.009503661821902477,-0.011135773232052958
64,0.4897775611241204,0.9999998869517261,/home/cmckay/clusters/CQM/0.0-0.0-3.522013226415095-0.0.csv,-0.007013466448378761,-0.006036399496255257,0.008694147098509533,-0.0010899341713953995,-0.00010249306484352578,-0.006464342541768102
65,0.5377760725417724,0.9999995226890069,/home/cmckay/clusters/CQM/0.0-1.145990043447849-0.0-0.0.csv,-0.03600093203238394,0.025030376929942238,-0.0005518468538897991,-0.0006662626195765634,-0.05029837782063636,0.017162469358608472
66,0.4997068599350078,1.0000202778090472,/home/cmckay/clusters/CQM/0.0-0.0-0.0-0.503145603773585.csv,2.0001267354852192e-05,-0.0002508305971429485,5.171490168024798e-05,0.0009555763216494997,4.0926882632489605e-05,-0.0002953771402459545
67,0.4999929635211027,1.0000524003147517,/home/cmckay/clusters/CQM/0.05927629535075081-0.0-0.0-0.0.csv,-0.0006729129761254456,-0.00010608073832378898,-2.8667598875797506e-05,-9.198882240855433e-06,-0.000334403563181037,0.00018213910977489967
68,0.4919569916961978,1.0000003845603693,/home/cmckay/clusters/CQM/0.0-1.3139367136083095-0.0-0.0.csv,-0.04264921423610712,0.0017878978273962454,0.0005095307078239944,-0.002739854940642516,-0.03155479702998493,0.0004253517719084027
69,0.48917576940708163,1.0000000750196858,/home/cmckay/clusters/CQM/0.0-0.0-0.0-5.157233188679246.csv,-0.006995697165509768,-0.0008559591896032774,0.005739148362275839,0.010182150143016204,-0.0044265668441395255,0.0077186289322645684
70,0.4341115702547425,1.0000016215847667,/home/cmckay/clusters/CQM/1.0867147480970982-0.0-0.0-0.0.csv,0.01931504788349553,-0.010232590350416553,0.000715176776313844,-0.0014238099267016263,0.00967351013366146,0.007022681470789826
71,0.49346228480320453,1.000000182650286,/home/cmckay/clusters/CQM/0.0-0.0-0.0-3.7106924528301892.csv,0.009152262787861269,0.0031905243300058075,0.00380504405251324,0.005626194574311832,0.00325374161613779,-0.005120160088963258
72,0.4922677807411985,0.9999974880937409,/home/cmckay/clusters/CQM/0.503841010481382-0.0-0.0-0.0.csv,-0.008277477298148934,0.003544225587009009,0.0003324651491526334,-0.0011595185730735066,-0.014242979047118385,0.014939235000495512
73,0.4991969236574789,1.0000542101097507,/home/cmckay/clusters/CQM/0.029638647675375406-0.0-0.0-0.0.csv,-0.00048612973504036025,4.62906519522327e-06,4.6498568942338026e-05,8.244206577807288e-05,-0.0001698487287801042,0.0005041032461296251
74,0.45552044630322797,1.0000031873313973,/home/cmckay/clusters/CQM/0.0-0.0-8.805031566037735-0.0.csv,0.10133279430919478,0.49055788248699106,0.019017734382138794,44.3812038856404,0.04205372148767633,1.4004800541695652
75,0.43566289549907294,1.0000010941418656,/home/cmckay/clusters/CQM/0.0-0.0-0.0-9.245283094339623.csv,0.028632970511995676,0.015047317153083037,0.015200709983461489,-0.821965014471769,-0.05339248363218245,-0.012765808917909998
76,0.4984648168229029,1.0000059299673538,/home/cmckay/clusters/CQM/0.24698139729479504-0.0-0.0-0.0.csv,0.000835079060211259,-0.001514018249318308,-5.0177788868599815e-05,1.874681705546033e-06,-0.00019342848409251157,0.0005555532795233631
77,0.4706121339013366,1.0000009028191068,/home/cmckay/clusters/CQM/0.0-0.0-4.905660886792453-0.0.csv,-0.32662287157282804,0.2615227023392698,0.002845975589415378,3.563372848196474e-05,-0.6182467152190342,0.5502766870850478
78,0.4983662714008704,1.0000045105169,/home/cmckay/clusters/CQM/0.2667398290783786-0.0-0.0-0.0.csv,-0.0035766085183615154,0.0006772965066609016,-0.00010310731973739052,-0.00011556718047265807,-0.0067502676507641725,0.00901416621623757
79,0.4953681214088528,0.9999964679903873,/home/cmckay/clusters/CQM/0.0-0.5631163058321328-0.0-0.0.csv,0.002793920294707125,-0.0050615387707253975,-0.00021295693724785367,-4.3549248891689254e-05,0.008646568710725878,-0.011264671339378456
80,0.4972701838804473,1.0000009695361243,/home/cmckay/clusters/CQM/0.0-0.0-2.01257941509434-0.0.csv,-0.0038130849925537974,-0.0010644583217581712,0.0004008873867427137,8.908542422698937e-05,-0.0015131617911168715,-0.0006018749917294628
81,0.4997763372959042,1.0000066368479814,/home/cmckay/clusters/CQM/0.0-0.17782688605225244-0.0-0.0.csv,-0.0019732010375755477,0.0018310011510107235,-5.23400309337181e-05,2.225523785443406e-05,0.0022566931653979915,-0.002984806835187732
82,0.44795203764487734,1.0000022261596517,/home/cmckay/clusters/CQM/1.3040574977165178-0.0-0.0-0.0.csv,0.002956078504280646,-0.010270419860048507,-0.014770984387441505,0.0071429786109801,0.035513127976293024,0.011623903863486471
83,0.5170711235196643,1.000003567896619,/home/cmckay/clusters/CQM/0.0-0.0-10.0-0.0.csv,-0.11415028876423695,-0.08354538032805078,-2.0765146862333843,-70.84253416826978,-0.5232387211339921,-0.8376526327679179
84,0.4993286682498559,1.0000099735942356,/home/cmckay/clusters/CQM/0.0-0.28649826086196223-0.0-0.0.csv,-0.0017336687718806643,-0.0006919330571283494,8.820877792848716e-06,-0.00012966891617721118,-0.0007298848734531181,-0.0002269930292734129
85,0.48843570279186765,0.9999999119430732,/home/cmckay/clusters/CQM/0.0-0.0-3.9622647547169816-0.0.csv,0.001171337548341686,0.0034204770595019363,0.009751241296469575,0.0024117578726967417,0.013001677654228674,0.005707401575740699
86,0.41714209156144,1.000000313617633,/home/cmckay/clusters/CQM/0.0-0.0-5.723270867924529-0.0.csv,-0.460327071536417,0.3997316425551185,0.006190830974770183,0.002607977974643433,-0.9971398382647911,0.930127397575959
87,0.5034391359121546,0.9999980384085289,/home/cmckay/clusters/CQM/0.7310629759925934-0.0-0.0-0.0.csv,-0.014961970683370969,0.00025294554134626824,0.0019817238994578657,-0.0027839211149684956,-0.014798901701997186,0.004041743341911576
88,0.43719218075125443,1.000001514889596,/home/cmckay/clusters/CQM/1.09659396398889-0.0-0.0-0.0.csv,0.017088384749550656,-0.016625311891899905,0.0013827325614566605,-0.0023164616320507994,0.015993810580222007,0.019460460504342886
89,0.48475995533668315,1.0000014525450582,/home/cmckay/clusters/CQM/0.0-1.4127288725262277-0.0-0.0.csv,-0.018877290656089424,0.003803963012021141,-0.0010225512961472994,0.0002713755740124603,-0.005657105896884787,-0.026356542452733563
90,0.49285560994775784,0.9999996346326784,/home/cmckay/clusters/CQM/0.0-0.0-2.7672963207547174-0.0.csv,0.008737411197970002,0.005677125154389187,0.005270808444438354,0.003714400850253657,0.0005575142475798944,0.0066859369852462405
91,0.4992677826398439,1.0000094176247545,/home/cmckay/clusters/CQM/0.16794767016046064-0.0-0.0-0.0.csv,-0.0020606788054979286,-2.5611588110653963e-05,5.2666362396968866e-05,-6.409462417399851e-05,-0.0022242050308154274,0.004659684135961763
92,0.49606820018711884,0.9999988397349587,/home/cmckay/clusters/CQM/0.0-0.48408257869779825-0.0-0.0.csv,0.002258001523051306,-0.00021675039003321572,6.331054558336486e-05,-0.00036718856470875747,0.004570345950312638,-0.005245621090310661
93,0.48769639028280765,0.999999867766166,/home/cmckay/clusters/CQM/0.0-0.0-3.4591201509433964-0.0.csv,-0.004732302541271091,-0.004929909300396524,0.006423312787833102,0.0009808347709019862,0.008689248730881408,-0.007072224587283648
94,0.4453346824939504,1.0000006574229636,/home/cmckay/clusters/CQM/0.0-0.0-5.094340113207548-0.0.csv,-0.40465596779205526,0.3215818250833364,0.009068281419672591,0.001958517775948807,-0.8139337591980276,0.6794197482424558
95,0.4923507323034802,1.0000002693360504,/home/cmckay/clusters/CQM/0.0-0.0-0.0-4.33962320754717.csv,0.0011459565203717076,0.0006675625627394488,1.1048777542255023e-05,0.0007489657823845652,0.0012998639623862393,0.0012194425439874923
96,0.428149805363807,1.0000022889912263,/home/cmckay/clusters/CQM/0.0-0.0-7.610063132075473-0.0.csv,0.015894390289556193,0.1442803506879069,-0.004484895184641111,73.0568125986675,0.018994396015524433,0.4852463999799005
97,0.3888462084477626,1.0000019292741142,/home/cmckay/clusters/CQM/0.0-0.0-0.0-9.685534622641509.csv,0.025536404760159614,0.06274310355693144,0.010042716892107765,0.6361096819109056,-0.04181193700283453,0.23386768295369303
98,0.4418712878521823,1.0000025008618072,/home/cmckay/clusters/CQM/0.0-0.0-8.30188696226415-0.0.csv,0.06782981117711717,-0.09088486435065213,0.013602351180103896,-32.99523338693212,-0.0649014213290022,-0.6999846775074909
99,0.41642533493779954,1.0000032451160372,/home/cmckay/clusters/CQM/0.0-0.0-0.0-9.622641547169811.csv,0.09060348457352521,-0.07566540860502727,0.03604288161294644,-21.771232962248277,-0.011878629454157113,-0.4042928734216419
100,0.4993200639820725,1.0000142316849645,/home/cmckay/clusters/CQM/0.0-0.0-0.0-0.6918248301886794.csv,-1.7277118758035958e-05,-0.0004345067042686307,0.00020376667064915,0.0009569820300354054,9.02707329007323e-05,-0.0005478429265898771
101,0.38318541968449105,1.000001628730388,/home/cmckay/clusters/CQM/0.0-0.0-0.0-9.433962320754716.csv,-0.0859814984237075,0.1922482056724622,0.0027479845846359813,28.869934229066736,-0.08598208541390348,0.7734927433682393
102,0.4144097460203881,1.0000028298741355,/home/cmckay/clusters/CQM/1.5609171109031046-0.0-0.0-0.0.csv,-0.005032856289516913,0.005599381592912539,-0.010733178275588368,-0.0007189444060671113,-0.030830064409679166,0.010106326224897468
103,0.497203604948123,1.0000008163318646,/home/cmckay/clusters/CQM/0.0-0.0-2.075472490566038-0.0.csv,-0.0016958113541233888,-0.0010041302275097252,0.009736623508855801,0.012265244597274667,-0.000889839765107734,-0.0008814292920491963
104,0.49948810226702245,1.0000096065760882,/home/cmckay/clusters/CQM/0.0-0.2766190449701704-0.0-0.0.csv,-0.0012167152875039065,-0.0010296102978587796,0.00012138082753553055,-1.0000184840062878e-05,0.002251323218064193,-0.001575257335584605
105,0.4980173583464756,1.0000074276656081,/home/cmckay/clusters/CQM/0.0-0.33589434032092125-0.0-0.0.csv,0.0008646632101381724,0.0005360322201192341,6.277795426050812e-05,-0.00022681637158029119,0.003539790618918272,-0.005905443923627882
106,0.48930739616921215,1.0000001002937764,/home/cmckay/clusters/CQM/0.0-0.0-0.0-4.5911955094339625.csv,-0.0031910103297502347,-0.002492244007983202,0.00017912427981302436,0.003942719417506841,-0.00024055332242945538,4.079522104588661e-06
107,0.4250878725397722,1.0000036974027704,/home/cmckay/clusters/CQM/1.5214002473359374-0.0-0.0-0.0.csv,0.01397469632045048,0.00254129600939388,0.010459876700875174,-0.0103838998472433,-0.14757895725462222,-0.10494160177968978
108,0.4653526315028451,1.0000016107643794,/home/cmckay/clusters/CQM/0.0-0.0-0.0-7.610063132075473.csv,-0.0505273646025869,0.06155780195203572,0.014613467577926146,-0.0019045719505160503,-0.16463569283206675,0.13092971404688608
109,0.477586789824611,1.0000004626414807,/home/cmckay/clusters/CQM/0.0-0.0-0.0-7.04402545283019.csv,0.01685834770841735,0.009436340060035006,0.0024783058601279256,0.012087915775923216,0.005933790169865687,0.013575412679743428
110,0.4984007150018952,1.0000011458785674,/home/cmckay/clusters/CQM/0.0-0.0-0.0-2.7044032452830193.csv,-0.00376595518461198,-0.0013792726644673726,0.0022972986035590956,0.003135086630850472,-0.0014065352341535945,-0.0004998106847038551
111,0.48109288466345324,1.0000017681451656,/home/cmckay/clusters/CQM/0.0-1.5312794632277293-0.0-0.0.csv,-0.021224455286171395,0.00968958486578489,0.0009739768473567971,0.00017026291729292198,-0.023330043478631754,-0.014324148431922618
112,0.3940139873435327,1.0000023695218727,/home/cmckay/clusters/CQM/0.0-0.0-6.981132377358491-0.0.csv,-0.060202429254720004,-0.04164631145496929,-0.03938062818794487,-7.812030647885025,-0.12674713557644768,-0.05125869384073424
113,0.48055033249298795,1.000002983355215,/home/cmckay/clusters/CQM/0.0-1.5115210314441456-0.0-0.0.csv,-0.016394258476387074,0.003422539389708823,0.00010029129785375749,0.0013486347344960907,-0.006991091314290026,-0.02249162675168346
114,0.49242428030991536,0.9999998724800816,/home/cmckay/clusters/CQM/0.0-0.0-2.6415101698113213-0.0.csv,0.006929270747426025,0.0028924771935828347,0.006024258852311101,0.004974504276113656,0.004985900370442543,-0.0011652254458726623
115,0.5187545186296272,1.0000006114193303,/home/cmckay/clusters/CQM/0.8100967031269278-0.0-0.0-0.0.csv,0.02761137756428273,-0.030883753410125808,-0.002759481341150134,0.0013645470335452753,0.03244120873653882,-0.02465679921480178
